,incident_num,date_time,day_of_week,address_number_primary,address_dir_primary,address_road_primary,address_sfx_primary,address_dir_intersecting,address_road_intersecting,address_sfx_intersecting,call_type,disposition,beat,priority,address_number_primary_str,Address,lat,lng,zipcode,Zipcodes
29390,E23010031474,2023-01-23 08:00:47,2,2200,,UNIVERSITY,AVE,,,,415,K,813,2,2200,"2200 UNIVERSITY AVE San Diego, California",32.7486325,-117.1409518,2718,92104
29391,E23010031475,2023-01-23 08:01:07,2,1100,,UNION,ST,,,,COURT,,524,4,1100,"1100 UNION ST San Diego, California",32.7171107,-117.1659896,3809,92101
29392,E23010031476,2023-01-23 08:01:16,2,0,,58TH,ST,,EL CAJON,,T,K,822,2,,"58TH ST San Diego, California",32.7523974,-117.0720483,92115,92115
29393,E23010031477,2023-01-23 08:01:32,2,6100,,SKYLINE,DR,,,,FOOT,K,452,3,6100,"6100 SKYLINE DR San Diego, California",32.7014169,-117.0664983,92114,92114
29394,E23010031478,2023-01-23 08:02:18,2,200,,C,ST,,,,911P,CAN,524,2,200,"200 C ST San Diego, California",32.7169272,-117.1629174,92101,92101
29395,E23010031479,2023-01-23 08:02:59,2,5000,,COLLEGE,AVE,,,,911,K,326,1,5000,"5000 COLLEGE AVE San Diego, California",32.7686986,-117.0686522,2403,92182
29396,E23010031480,2023-01-23 08:04:18,2,800,,27TH,ST,,,,10851R,R,517,2,800,"800 27TH ST San Diego, California",32.7138322,-117.1362834,2709,92102
29397,E23010031481,2023-01-23 08:04:31,2,0,,SANTA FE,ST,,DAMON,,SLEEPER,K,113,3,,"SANTA FE ST San Diego, California",32.8191336,-117.2255575,United States,92140
29398,E23010031482,2023-01-23 08:05:11,2,5200,,GAINES,ST,,,,MTG,K,622,4,5200,"5200 GAINES ST San Diego, California",32.7650082,-117.1950692,92110,92110
29399,E23010031483,2023-01-23 08:06:08,2,5500,,GROSSMONT CENTER,DR,,,,MTG,O,-1,2,5500,"5500 GROSSMONT CENTER DR San Diego, California",32.7779979,-117.0113848,91942,91942
29400,E23010031484,2023-01-23 08:06:37,2,1500,,MARKET,ST,,,,SELENF,O,521,3,1500,"1500 MARKET ST San Diego, California",32.7115863,-117.1503588,7330,92101
29401,E23010031485,2023-01-23 08:08:07,2,700,W,WASHINGTON,ST,,,,1183,R,627,0,700,"700 W WASHINGTON ST San Diego, California",32.7499185,-117.1695745,1938,92103
29402,E23010031486,2023-01-23 08:09:27,2,0,,36TH,ST,,ADAMS,,11-8,K,811,0,,"36TH ST San Diego, California",32.7532835,-117.1155332,United States,92104
29403,E23010031487,2023-01-23 08:10:00,2,1400,,BROADWAY,,,,,1186,K,521,3,1400,"1400 BROADWAY San Diego, California",32.7159732,-117.151728,92101,92101
29404,E23010031488,2023-01-23 08:12:36,2,4200,,RANDOLPH,ST,,,,SELENF,K,626,3,4200,"4200 RANDOLPH ST San Diego, California",32.7537518,-117.1768666,1345,92103
29405,E23010031489,2023-01-23 08:13:30,2,3800,,CAMINO DEL RIO WEST,,,,,T,K,611,2,3800,"3800 CAMINO DEL RIO WEST San Diego, California",32.75423350000001,-117.2051213,4405,92110
29406,E23010031490,2023-01-23 08:13:49,2,6300,,COLLEGE GROVE,WAY,,,,415V,K,451,1,6300,"6300 COLLEGE GROVE WAY San Diego, California",32.7388141,-117.0589785,92115,92112
29407,E23010031491,2023-01-23 08:14:15,2,1800,,C,ST,,,,FU,O,517,2,1800,"1800 C ST San Diego, California",32.7168237,-117.1476705,92102,92101
29408,E23010031492,2023-01-23 08:15:31,2,4000,,HENRY,ST,,,,415PP,K,626,2,4000,"4000 HENRY ST San Diego, California",32.748028,-117.1839126,92103,92103
29409,E23010031493,2023-01-23 08:16:02,2,4400,,FANUEL,ST,,,,602,K,122,2,4400,"4400 FANUEL ST San Diego, California",32.7968102,-117.2458172,92109,92109
29410,E23010031494,2023-01-23 08:16:29,2,3400,,COLLEGE,AVE,,,,415V,DUP,451,1,3400,"3400 COLLEGE AVE San Diego, California",32.7422586,-117.0516876,92115,92112
29411,E23010031495,2023-01-23 08:17:13,2,500,,16TH,ST,,,,SELENF,K,521,3,500,"500 16TH ST San Diego, California",32.7104644,-117.1494443,92101,92101
29412,E23010031497,2023-01-23 08:19:18,2,1100,,COLUMBIA,ST,,,,1188,K,524,2,1100,"1100 COLUMBIA ST San Diego, California",32.7167981,-117.1674168,92101,92101
29413,E23010031498,2023-01-23 08:19:56,2,14000,,MANGO,DR,,,,FU,R,933,2,14000,"14000 MANGO DR San Diego, California",32.9519859,-117.2477557,92014,92014
29414,E23010031499,2023-01-23 08:21:22,2,3000,,WOODFORD,DR,,,,459A,U,124,2,3000,"3000 WOODFORD DR San Diego, California",32.848625,-117.238937,92037,92037
29415,E23010031500,2023-01-23 08:21:27,2,3900,,CHAPMAN,ST,,,,586,O,613,2,3900,"3900 CHAPMAN ST San Diego, California",32.7531965,-117.2228941,5644,92110
29416,E23010031501,2023-01-23 08:21:54,2,11700,,STONEY PEAK,DR,,,,594R,R,232,9,11700,"11700 STONEY PEAK DR San Diego, California",32.9799497,-117.0781299,92128,92128
29417,E23010031503,2023-01-23 08:23:05,2,3400,,COLLEGE,AVE,,,,415V,DUP,451,1,3400,"3400 COLLEGE AVE San Diego, California",32.7422586,-117.0516876,92115,92112
29418,E23010031504,2023-01-23 08:23:59,2,5000,,SARATOGA,AVE,,,,SELENF,K,614,3,5000,"5000 SARATOGA AVE San Diego, California",32.7485718,-117.2496285,92107,92107
29419,E23010031505,2023-01-23 08:25:27,2,4400,,59TH,ST,,,,415N,K,822,3,4400,"4400 59TH ST San Diego, California",32.7576289,-117.0702711,92115,92115
29420,E23010031506,2023-01-23 08:25:31,2,1200,,MORENA,BLV,,,,602,O,622,2,1200,"1200 MORENA BLV San Diego, California",32.7688029,-117.2022333,3852,92110
29421,E23010031507,2023-01-23 08:25:46,2,0,,MIDWAY,DR,,RILEY,,1151,K,611,2,,"MIDWAY DR San Diego, California",32.7504223,-117.2087513,92110,92110
29422,E23010031508,2023-01-23 08:27:04,2,4100,,DEL SOL,BLV,,,,T,K,723,2,4100,"4100 DEL SOL BLV San Diego, California",32.5738173,-117.0463814,92154,92154
29423,E23010031509,2023-01-23 08:27:59,2,5100,,KANDACE,CT,,,,1146,R,451,0,5100,"5100 KANDACE CT San Diego, California",32.7338331,-117.0848844,5310,92105
29424,E23010031510,2023-01-23 08:28:03,2,0,,COLLEGE,AVE,,LIVINGSTON,,HZRD,K,841,1,,"COLLEGE AVE San Diego, California",32.7659255,-117.0669245,United States,92115
29425,E23010031511,2023-01-23 08:29:42,2,2500,,QUIVIRA,CT,,,,1186,K,123,3,2500,"2500 QUIVIRA CT San Diego, California",32.7590878,-117.241262,92109,92109
29426,E23010031512,2023-01-23 08:32:09,2,600,,SATURN,BLV,,,,602,K,721,2,600,"600 SATURN BLV San Diego, California",32.5858042,-117.0926944,92154,92154
29427,E23010031513,2023-01-23 08:32:17,2,4000,,43RD,ST,,,,MTG,K,832,4,4000,"4000 43RD ST San Diego, California",32.749742,-117.1021377,92105,92105
29428,E23010031514,2023-01-23 08:32:39,2,3000,,FAWN,AVE,,,,INFO,W,113,2,3000,"3000 FAWN AVE San Diego, California",32.8308822,-117.2219549,92117,92117
29429,E23010031515,2023-01-23 08:33:00,2,4800,,TALMADGE PARK,ROW,,,,FU,K,824,2,4800,"4800 TALMADGE PARK ROW San Diego, California",32.76716,-117.0962081,92115,92115
29430,E23010031516,2023-01-23 08:34:21,2,4000,,46TH,ST,,,,586,K,831,4,4000,"4000 46TH ST San Diego, California",32.7495809,-117.0955252,92105,92105
29431,E23010031517,2023-01-23 08:34:57,2,3100,,SPORTS ARENA,BLV,,,,602,K,611,2,3100,"3100 SPORTS ARENA BLV San Diego, California",32.7519448,-117.2053452,92110,92110
29432,E23010031518,2023-01-23 08:35:01,2,3700,,BEYER,BLV,,,,1185,R,712,3,3700,"3700 BEYER BLV San Diego, California",32.5618704,-117.0543689,92173,92173
29433,E23010031519,2023-01-23 08:36:55,2,400,W,CALLE PRIMERA,,,,,586,O,712,2,400,"400 W CALLE PRIMERA San Diego, California",32.5538189,-117.0520744,92173,92173
29434,E23010031520,2023-01-23 08:38:02,2,3600,,COLLEGE,AVE,,,,415V,K,841,1,3600,"3600 COLLEGE AVE San Diego, California",32.7455898,-117.0589541,92115,92112
29435,E23010031521,2023-01-23 08:38:07,2,4900,,DEL SOL,BLV,,,,SCHOOL,O,725,4,4900,"4900 DEL SOL BLV San Diego, California",32.5714975,-117.0280525,92154,92154
29436,E23010031522,2023-01-23 08:38:43,2,2600,,K,ST,,,,459A,K,515,2,2600,"2600 K ST San Diego, California",32.7084561,-117.1381148,3037,92102
29437,E23010031523,2023-01-23 08:38:54,2,2000,,K,ST,,,,SELENF,K,514,3,2000,"2000 K ST San Diego, California",32.7083788,-117.1457997,3831,92102
29438,E23010031524,2023-01-23 08:39:01,2,0,,BEYER,BLV,,PRECISION PARK LN,,10851,A,712,1,,"BEYER BLV San Diego, California",32.5715283,-117.0648512,United States,92154
29439,E23010031525,2023-01-23 08:40:04,2,7000,,JACKSON,DR,,,,MPSSTP,O,324,2,7000,"7000 JACKSON DR San Diego, California",32.796865,-117.0319372,3007,92119
29440,E23010031527,2023-01-23 08:41:08,2,4300,,03RD,AVE,,,,FU,O,627,2,4300,"4300 03RD AVE San Diego, California",32.7555002,-117.1624477,1406,92103
29441,E23010031528,2023-01-23 08:41:31,2,0,,UNIVERSITY,AVE,,SALVATION DRWY,,415,K,841,2,,"UNIVERSITY AVE San Diego, California",32.7495402,-117.0896039,United States,92105
29442,E23010031529,2023-01-23 08:41:58,2,3500,,SPORTS ARENA,BLV,,,,FU,K,611,2,3500,"3500 SPORTS ARENA BLV San Diego, California",32.7551821,-117.2123081,4919,92110
29443,E23010031530,2023-01-23 08:42:48,2,2000,,COMMERCIAL,ST,,,,SELENF,K,512,3,2000,"2000 COMMERCIAL ST San Diego, California",32.7052902,-117.1457684,92113,92113
29444,E23010031531,2023-01-23 08:42:50,2,0,SB,15,,,56,,1149,O,233,2,,"SB 15 San Diego, California",32.7374729,-117.1136511,United States,92104
29445,E23010031532,2023-01-23 08:43:32,2,700,,SAPPHIRE,ST,,,,586,O,122,2,700,"700 SAPPHIRE ST San Diego, California",32.8076616,-117.2607555,92109,92109
29446,E23010031533,2023-01-23 08:45:34,2,4300,,ALVARADO CANYON,RD,,,,SELENF,K,321,3,4300,"4300 ALVARADO CANYON RD San Diego, California",32.7802432,-117.1011561,92120,92116
29447,E23010031534,2023-01-23 08:46:46,2,0,,EL CAJON,BLV,,CHAMOUNE,,10851RR,A,831,3,,"EL CAJON BLV San Diego, California",32.7573075,-117.0836113,United States,92115
29448,E23010031535,2023-01-23 08:47:01,2,2000,,COOLIDGE,ST,,,,415V,K,621,1,2000,"2000 COOLIDGE ST San Diego, California",32.7808253,-117.1702842,92111,92111
29449,E23010031536,2023-01-23 08:47:54,2,8700,,COSTA VERDE,BLV,,,,CW,K,115,1,8700,"8700 COSTA VERDE BLV San Diego, California",32.8671286,-117.2165448,92122,92122
29450,E23010031537,2023-01-23 08:48:24,2,7400,,HAZARD CENTER,DR,,,,242R,K,315,3,7400,"7400 HAZARD CENTER DR San Diego, California",32.7693717,-117.1602132,92108,92108
29451,E23010031538,2023-01-23 08:51:27,2,0,,BERGER,AVE,,MESA COLLEGE,,1183,K,314,0,,"BERGER AVE San Diego, California",32.802189,-117.1518158,92123,92133
29452,E23010031539,2023-01-23 08:51:28,2,13300,,SALMON RIVER,RD,,,,1186,K,233,3,13300,"13300 SALMON RIVER RD San Diego, California",32.9579552,-117.1215157,92129,92129
29453,E23010031540,2023-01-23 08:51:37,2,0,,FALCON,ST,,WASHINGTON,,20002,W,627,1,,"FALCON ST San Diego, California",32.7478643,-117.1705023,92103,92103
29454,E23010031541,2023-01-23 08:52:12,2,1800,,C,ST,,,,FU,O,517,2,1800,"1800 C ST San Diego, California",32.7168237,-117.1476705,92102,92101
29455,E23010031542,2023-01-23 08:53:35,2,8300,,AERO,DR,,,,REPORT,W,311,4,8300,"8300 AERO DR San Diego, California",32.809666,-117.1471996,92123,92133
29456,E23010031543,2023-01-23 08:54:03,2,2000,,CORONADO (SB),AVE,,,,5150V,O,722,1,2000,"2000 CORONADO (SB) AVE San Diego, California",32.5659757,-117.066729,92173,92173
29457,E23010031544,2023-01-23 08:55:49,2,1800,,C,ST,,,,FU,K,517,2,1800,"1800 C ST San Diego, California",32.7168237,-117.1476705,92102,92101
29458,E23010031545,2023-01-23 08:55:52,2,0,,68TH,ST,,EL CAJON,,AU23103,K,821,2,,"68TH ST San Diego, California",32.7098815,-117.0509625,92114,92114
29459,E23010031546,2023-01-23 08:55:58,2,7300,,WHEATLEY,ST,,,,SELENF,K,621,3,7300,"7300 WHEATLEY ST San Diego, California",32.794569,-117.1628084,92111,92111
29460,E23010031547,2023-01-23 08:56:07,2,200,,HOTEL CIRCLE SOUTH,,,,,FU,O,623,2,200,"200 HOTEL CIRCLE SOUTH San Diego, California",32.7589958,-117.1771347,92108,92108
29461,E23010031548,2023-01-23 08:56:16,2,8400,,EASTGATE,CT,,,,242,R,931,1,8400,"8400 EASTGATE CT San Diego, California",32.8804866,-117.1887439,92121,92121
29462,E23010031549,2023-01-23 08:57:52,2,2100,,FROUDE,ST,,,,SELENF,K,614,3,2100,"2100 FROUDE ST San Diego, California",32.7459879,-117.2412678,92107,92107
29463,E23010031550,2023-01-23 08:59:00,2,6500,,PARKSIDE,AVE,,,,CW,K,437,1,6500,"6500 PARKSIDE AVE San Diego, California",32.670397,-117.0472695,3826,92139
29464,E23010031551,2023-01-23 09:00:18,2,5100,,IMPERIAL,AVE,,,,CW,K,432,1,5100,"5100 IMPERIAL AVE San Diego, California",32.704639,-117.0849383,92114,91950
29465,E23010031552,2023-01-23 09:00:51,2,6300,,CASTEJON,DR,,,,1146,R,124,0,6300,"6300 CASTEJON DR San Diego, California",32.8294801,-117.2490858,6931,92037
29466,E23010031553,2023-01-23 09:00:55,2,10800,,EBERLY,CT,,,,SELENF,K,242,3,10800,"10800 EBERLY CT San Diego, California",32.9178067,-117.12759,2439,92126
29467,E23010031554,2023-01-23 09:01:23,2,1900,,MAIN,ST,,,,1186,K,511,3,1900,"1900 MAIN ST San Diego, California",32.6990962,-117.1460987,2128,92134
29468,E23010031555,2023-01-23 09:01:39,2,400,,26TH,ST,,,,FU,K,515,2,400,"400 26TH ST San Diego, California",32.7094982,-117.1381672,3026,92102
29469,E23010031556,2023-01-23 09:01:43,2,100,,14TH,ST,,,,1016,A,521,2,100,"100 14TH ST San Diego, California",32.7063039,-117.151893,92101,92101
29470,E23010031557,2023-01-23 09:02:44,2,300,,CAMINO DE LA REINA,,,,,FU,O,623,2,300,"300 CAMINO DE LA REINA San Diego, California",32.7628538,-117.1659066,92108,92108
29471,E23010031558,2023-01-23 09:03:20,2,0,,PARK,BLV,,B,,415W,O,521,1,,"PARK BLV San Diego, California",32.7334136,-117.1460836,United States,92103
29472,E23010031559,2023-01-23 09:03:36,2,3400,,SPORTS ARENA,BLV,,,,415,K,611,2,3400,"3400 SPORTS ARENA BLV San Diego, California",32.7534819,-117.2102829,4532,92110
29473,E23010031560,2023-01-23 09:03:36,2,0,,NEWPORT,AVE,,ABBOTT,,417,A,614,0,,"NEWPORT AVE San Diego, California",32.7436826,-117.2458587,92107,92107
29474,E23010031561,2023-01-23 09:03:37,2,4700,,PACIFIC,HWY,,,,1151,K,625,2,4700,"4700 PACIFIC HWY San Diego, California",32.7585521,-117.2020706,92110,92110
29475,E23010031562,2023-01-23 09:04:12,2,1000,,UNIVERSITY,AVE,,,,23152,K,627,2,1000,"1000 UNIVERSITY AVE San Diego, California",32.7489382,-117.1723195,2843,92103
29476,E23010031563,2023-01-23 09:06:42,2,2300,,FAMOSA,BLV,,,,SELENF,O,613,3,2300,"2300 FAMOSA BLV San Diego, California",32.7447544,-117.2327759,92107,92107
29477,E23010031564,2023-01-23 09:07:27,2,3900,,CHAPMAN,ST,,,,586,K,613,4,3900,"3900 CHAPMAN ST San Diego, California",32.7531965,-117.2228941,5644,92110
29478,E23010031565,2023-01-23 09:07:40,2,13500,,ZINNIA HILLS,PL,,,,1021,W,935,3,13500,"13500 ZINNIA HILLS PL San Diego, California",32.9656512,-117.1864244,92130,92130
29479,E23010031566,2023-01-23 09:08:07,2,4400,,WIGHTMAN,ST,,,,415,K,833,2,4400,"4400 WIGHTMAN ST San Diego, California",32.7478897,-117.0997135,92105,92105
29480,E23010031568,2023-01-23 09:10:34,2,4000,,POPPY,PL,,,,SELENF,K,835,3,4000,"4000 POPPY PL San Diego, California",32.7339063,-117.1090898,4513,92105
29481,E23010031569,2023-01-23 09:12:47,2,3600,,04TH,AVE,,,,1153,K,627,2,3600,"3600 04TH AVE San Diego, California",32.7433508,-117.1615802,92103,92103
29482,E23010031570,2023-01-23 09:13:29,2,6500,,EL CAJON,BLV,,,,1149,K,821,2,6500,"6500 EL CAJON BLV San Diego, California",32.7663543,-117.0592512,92115,92115
29483,E23010031571,2023-01-23 09:14:14,2,9100,,DEWSBURY,AVE,,,,SELENF,O,242,3,9100,"9100 DEWSBURY AVE San Diego, California",32.9187529,-117.1288853,2432,92126
29484,E23010031572,2023-01-23 09:16:06,2,1000,,BERYL,ST,,,,586,K,122,4,1000,"1000 BERYL ST San Diego, California",32.8039018,-117.2538094,92109,92109
29485,E23010031573,2023-01-23 09:17:50,2,7600,,HAZARD CENTER,DR,,,,1151,K,315,2,7600,"7600 HAZARD CENTER DR San Diego, California",32.7708818,-117.1580223,92108,92018
29486,E23010031574,2023-01-23 09:18:36,2,4100,,VALETA,ST,,,,SELENF,O,613,3,4100,"4100 VALETA ST San Diego, California",32.747513,-117.2292025,92110,92107
29487,E23010031575,2023-01-23 09:19:16,2,1900,,IRVING,AVE,,,,FU,O,512,2,1900,"1900 IRVING AVE San Diego, California",32.7038961,-117.1419271,92113,92113
29488,E23010031576,2023-01-23 09:19:51,2,4300,,BANNOCK,AVE,,,,MTG,K,114,4,4300,"4300 BANNOCK AVE San Diego, California",32.832372,-117.2000248,2809,92117
29489,E23010031577,2023-01-23 09:20:06,2,5900,,CARDENO,DR,,,,SELENF,O,124,3,5900,"5900 CARDENO DR San Diego, California",32.8213914,-117.2493196,92037,92037
29490,E23010031578,2023-01-23 09:21:30,2,3300,,RILEY,ST,,,,1151,O,611,2,3300,"3300 RILEY ST San Diego, California",32.75389,-117.2057486,4437,92110
29491,E23010031579,2023-01-23 09:21:55,2,2200,,IMPERIAL,AVE,,,,1185,K,514,3,2200,"2200 IMPERIAL AVE San Diego, California",32.7062886,-117.1439676,92102,92102
29492,E23010031580,2023-01-23 09:21:56,2,2800,,UNIVERSITY,AVE,,,,451,K,813,1,2800,"2800 UNIVERSITY AVE San Diego, California",32.748678,-117.1336677,2905,92104
29493,E23010031581,2023-01-23 09:22:13,2,2700,,SUNSET CLIFFS,BLV,,,,1016,A,614,2,2700,"2700 SUNSET CLIFFS BLV San Diego, California",32.7533249,-117.2391613,92107,92107
29494,E23010031582,2023-01-23 09:23:21,2,4200,,BALBOA,AVE,,,,CCCC,DUP,116,4,4200,"4200 BALBOA AVE San Diego, California",32.8117985,-117.2009211,5508,92140
29495,E23010031583,2023-01-23 09:26:12,2,1100,,21ST,ST,,,,245R,K,517,3,1100,"1100 21ST ST San Diego, California",32.7169237,-117.1452203,92102,92102
29496,E23010031584,2023-01-23 09:27:19,2,3100,,CLAIREMONT,DR,,,,T,K,116,2,3100,"3100 CLAIREMONT DR San Diego, California",32.7972958,-117.1936439,6411,92117
29497,E23010031585,2023-01-23 09:27:20,2,4100,,EL CAJON,BLV,,,,T,K,825,2,4100,"4100 EL CAJON BLV San Diego, California",32.7552572,-117.1071909,1153,92105
29498,E23010031586,2023-01-23 09:27:52,2,4100,,SPORTS ARENA,BLV,,,,FU,O,611,2,4100,"4100 SPORTS ARENA BLV San Diego, California",32.7567439,-117.2224419,92110,92110
29499,E23010031587,2023-01-23 09:29:09,2,2600,,EAST BEYER,BLV,,,,1151,O,712,2,2600,"2600 EAST BEYER BLV San Diego, California",32.5524044,-117.0393944,2710,92173
29500,E23010031588,2023-01-23 09:29:10,2,3800,,MIDWAY,DR,,,,487R,O,611,9,3800,"3800 MIDWAY DR San Diego, California",32.7537994,-117.2180287,92110,92110
29501,E23010031589,2023-01-23 09:30:19,2,4300,,LANDIS,ST,,,,1182,R,833,2,4300,"4300 LANDIS ST San Diego, California",32.745903,-117.1020713,2612,92105
29502,E23010031590,2023-01-23 09:31:52,2,2500,,IMPERIAL,AVE,,,,INFO,O,512,2,2500,"2500 IMPERIAL AVE San Diego, California",32.7065296,-117.1398451,3919,92113
29503,E23010031591,2023-01-23 09:32:42,2,0,,SPECTRUM CENTER,BLV,,SUNROAD CENTRUM LN,,586,K,313,4,,"SPECTRUM CENTER BLV San Diego, California",32.8264508,-117.1353135,92123,92123
29504,E23010031592,2023-01-23 09:32:45,2,100,,CENTER,ST,,,,FU,R,712,2,100,"100 CENTER ST San Diego, California",32.5519824,-117.0393646,2719,92173
29505,E23010031593,2023-01-23 09:33:24,2,6300,,GULLSTRAND,ST,,,,INFO,W,115,2,6300,"6300 GULLSTRAND ST San Diego, California",32.8520194,-117.1912431,3836,92122
29506,E23010031594,2023-01-23 09:34:42,2,800,,65TH,ST,,,,FOOT,K,433,3,800,"800 65TH ST San Diego, California",32.7131445,-117.0580506,92114,92114
29507,E23010031595,2023-01-23 09:36:31,2,3100,,LA JOLLA VILLAGE,DR,,,,1150,O,126,2,3100,"3100 LA JOLLA VILLAGE DR San Diego, California",32.8718754,-117.2372396,92161,92161
29508,E23010031596,2023-01-23 09:37:33,2,800,S,46TH,ST,,,,FU,O,441,2,800,"800 S 46TH ST San Diego, California",32.6976868,-117.0961737,92113,92113
29509,E23010031597,2023-01-23 09:37:42,2,4000,,COLTS,WAY,,,,SELENF,K,822,3,4000,"4000 COLTS WAY San Diego, California",32.7512555,-117.0769538,92105,92115
29510,E23010031598,2023-01-23 09:38:39,2,1900,,ABBOTT,ST,,,,1151,K,614,2,1900,"1900 ABBOTT ST San Diego, California",32.7478695,-117.2526974,92107,92017
29511,E23010031599,2023-01-23 09:38:46,2,4300,,MOUNT ABERNATHY,AVE,,,,586,O,111,4,4300,"4300 MOUNT ABERNATHY AVE San Diego, California",32.8228219,-117.1750354,4071,92111
29512,E23010031600,2023-01-23 09:38:55,2,5600,,BALBOA,AVE,,,,211,R,111,0,5600,"5600 BALBOA AVE San Diego, California",32.8204902,-117.1798474,92111,92117
29513,E23010031601,2023-01-23 09:41:02,2,0,,BROADWAY,,,,,1146,O,517,0,,"BROADWAY San Diego, California",32.7157661,-117.1494884,United States,92101
29514,E23010031602,2023-01-23 09:43:39,2,0,,71ST,ST,,EL CAJON,,1183,R,821,0,,"71ST ST San Diego, California",32.7122239,-117.0460565,92114,92114
29515,E23010031603,2023-01-23 09:44:30,2,5000,,COLLEGE,AVE,,,,911,CAN,326,1,5000,"5000 COLLEGE AVE San Diego, California",32.7686986,-117.0686522,2403,92182
29516,E23010031604,2023-01-23 09:47:22,2,1200,,IMPERIAL,AVE,,,,911P,CAN,541,2,1200,"1200 IMPERIAL AVE San Diego, California",32.7062869,-117.1534368,92101,92101
29517,E23010031606,2023-01-23 09:48:06,2,3500,,07TH,AVE,,,,FU,O,627,2,3500,"3500 07TH AVE San Diego, California",32.7416518,-117.1587234,5009,92103
29518,E23010031607,2023-01-23 09:51:15,2,400,,MORENA,BLV,,,,T,K,625,2,400,"400 MORENA BLV San Diego, California",32.7584187,-117.1972845,92103,92110
29519,E23010031608,2023-01-23 09:51:38,2,3000,,45TH,ST,,,,911,CAN,836,1,3000,"3000 45TH ST San Diego, California",32.7363307,-117.0976491,92105,92105
29520,E23010031609,2023-01-23 09:51:44,2,13500,,OLD EL CAMINO REAL,,,,,415,K,934,2,13500,"13500 OLD EL CAMINO REAL San Diego, California",32.9639877,-117.2324663,92130,92014
29521,E23010031610,2023-01-23 09:51:47,2,4000,,ORANGE,AVE,,,,SELENF,A,832,3,4000,"4000 ORANGE AVE San Diego, California",32.7533243,-117.109339,92105,92105
29522,E23010031611,2023-01-23 09:52:25,2,3600,,47TH,ST,,,,530,W,833,4,3600,"3600 47TH ST San Diego, California",32.7439857,-117.0941594,3502,92105
29523,E23010031612,2023-01-23 09:52:25,2,2800,,GARNET,AVE,,,,1188,K,122,2,2800,"2800 GARNET AVE San Diego, California",32.8061684,-117.2189226,92109,92140
29524,E23010031613,2023-01-23 09:52:37,2,3300,,TAUSSIG,ST,,,,SCHOOL,K,312,4,3300,"3300 TAUSSIG ST San Diego, California",32.8058779,-117.1076602,92124,92124
29525,E23010031614,2023-01-23 09:52:47,2,800,,EL CARMEL,PL,,,,459R,R,121,3,800,"800 EL CARMEL PL San Diego, California",32.7782868,-117.252541,92109,92109
29526,E23010031615,2023-01-23 09:53:01,2,0,,LAW,ST,,LAMONT,,HZRD,K,122,1,,"LAW ST San Diego, California",32.8045767,-117.2462542,92109,92109
29527,E23010031616,2023-01-23 09:53:18,2,5300,,APPLETON,ST,,,,1185,O,114,3,5300,"5300 APPLETON ST San Diego, California",32.8368785,-117.1771842,92117,92117
