,incident_num,date_time,day_of_week,address_number_primary,address_dir_primary,address_road_primary,address_sfx_primary,address_dir_intersecting,address_road_intersecting,address_sfx_intersecting,call_type,disposition,beat,priority,address_number_primary_str,Address
26454,E23010028336,2023-01-20 19:07:51,6,6100,,CAMINO DE LA COSTA,,,,,602,CAN,124,2,6100,"6100 CAMINO DE LA COSTA San Diego, California"
26455,E23010028337,2023-01-20 19:08:52,6,0,,WINONA,AVE,,EL CAJON,,FIREWORK,W,826,2,,"WINONA AVE San Diego, California"
26456,E23010028340,2023-01-20 19:13:02,6,0,,PARK,BLV,,,,C6,W,511,2,,"PARK BLV San Diego, California"
26457,E23010028341,2023-01-20 19:13:57,6,700,,04TH,AVE,,,,INFO,W,525,2,700,"700 04TH AVE San Diego, California"
26458,E23010028342,2023-01-20 19:14:13,6,6600,,BALLINGER,AVE,,,,AU2,W,324,2,6600,"6600 BALLINGER AVE San Diego, California"
26459,E23010028343,2023-01-20 19:14:48,6,3900,,ROSECRANS,ST,,,,MPSSTP,K,625,2,3900,"3900 ROSECRANS ST San Diego, California"
26460,E23010028344,2023-01-20 19:15:09,6,2500,,IMPERIAL,AVE,,,,LOST,R,512,4,2500,"2500 IMPERIAL AVE San Diego, California"
26461,E23010028345,2023-01-20 19:16:10,6,300,,MARKET,ST,,,,1131,K,522,1,300,"300 MARKET ST San Diego, California"
26462,E23010028346,2023-01-20 19:16:35,6,5900,,RANCHO MISSION,RD,,,,INFO,W,321,2,5900,"5900 RANCHO MISSION RD San Diego, California"
26463,E23010028347,2023-01-20 19:18:24,6,5700,,ELK,ST,,,,242R,CAN,432,3,5700,"5700 ELK ST San Diego, California"
26464,E23010028348,2023-01-20 19:19:02,6,0,,G,ST,,14TH,,CW,K,521,1,,"G ST San Diego, California"
26465,E23010028349,2023-01-20 19:19:53,6,4000,,TAYLOR,ST,,,,MPSSTP,K,625,2,4000,"4000 TAYLOR ST San Diego, California"
26466,E23010028350,2023-01-20 19:22:41,6,4000,,TAYLOR,ST,,,,1140OD,O,625,0,4000,"4000 TAYLOR ST San Diego, California"
26467,E23010028351,2023-01-20 19:23:29,6,3900,,ILLINOIS,ST,,,,SLEEPER,K,813,3,3900,"3900 ILLINOIS ST San Diego, California"
26468,E23010028352,2023-01-20 19:26:23,6,1400,,MUIRLANDS,DR,,,,459A,K,124,2,1400,"1400 MUIRLANDS DR San Diego, California"
26469,E23010028353,2023-01-20 19:27:32,6,6400,,LANSTON,ST,,,,CW,K,621,1,6400,"6400 LANSTON ST San Diego, California"
26470,E23010028354,2023-01-20 19:28:16,6,400,E,SAN YSIDRO,BLV,,,,459A,U,712,3,400,"400 E SAN YSIDRO BLV San Diego, California"
26471,E23010028355,2023-01-20 19:30:21,6,200,W,BROADWAY,,,,,HZRD,K,524,1,200,"200 W BROADWAY San Diego, California"
26472,E23010028356,2023-01-20 19:32:19,6,2600,,ESCALA,CIR,,,,20002R,R,315,3,2600,"2600 ESCALA CIR San Diego, California"
26473,E23010028357,2023-01-20 19:33:47,6,8700,,FRIARS,RD,,,,MPSSTP,K,315,2,8700,"8700 FRIARS RD San Diego, California"
26474,E23010028358,2023-01-20 19:34:00,6,0,,GOVERNOR,DR,,GENESEE,,20002,CAN,115,1,,"GOVERNOR DR San Diego, California"
26475,E23010028359,2023-01-20 19:35:00,6,4000,,EL CAJON,BLV,,,,911,CAN,825,1,4000,"4000 EL CAJON BLV San Diego, California"
26476,E23010028360,2023-01-20 19:35:08,6,3400,,MURPHY CANYON,RD,,,,MPSSTP,K,311,2,3400,"3400 MURPHY CANYON RD San Diego, California"
26477,E23010028361,2023-01-20 19:35:21,6,1200,,09TH,AVE,,,,459,R,524,1,1200,"1200 09TH AVE San Diego, California"
26478,E23010028362,2023-01-20 19:36:31,6,4400,,GENESEE,AVE,,,,911,CAN,111,1,4400,"4400 GENESEE AVE San Diego, California"
26479,E23010028363,2023-01-20 19:38:57,6,300,S,VISTA,AVE,,,,586,CAN,712,2,300,"300 S VISTA AVE San Diego, California"
26480,E23010028364,2023-01-20 19:40:41,6,0,,INTERSTATE 15 NB,,,CARROLL CANYON,,T,O,241,2,,"INTERSTATE 15 NB San Diego, California"
26481,E23010028365,2023-01-20 19:43:09,6,0,,42ND,ST,,MARKET,,1180,R,444,0,,"42ND ST San Diego, California"
26482,E23010028366,2023-01-20 19:44:33,6,4100,,IBIS,ST,,,,459R,K,626,3,4100,"4100 IBIS ST San Diego, California"
26483,E23010028367,2023-01-20 19:46:26,6,3300,,MURPHY CANYON,RD,,,,CW,K,311,1,3300,"3300 MURPHY CANYON RD San Diego, California"
26484,E23010028368,2023-01-20 19:47:08,6,600,,INDIA,ST,,,,911P,CAN,522,2,600,"600 INDIA ST San Diego, California"
26485,E23010028369,2023-01-20 19:47:23,6,3700,,05TH,AVE,,,,1016,A,627,2,3700,"3700 05TH AVE San Diego, California"
26486,E23010028370,2023-01-20 19:50:01,6,3700,,PARK,BLV,,,,602,K,627,2,3700,"3700 PARK BLV San Diego, California"
26487,E23010028372,2023-01-20 19:53:07,6,6400,,FRIARS,RD,,,,5150V,A,623,0,6400,"6400 FRIARS RD San Diego, California"
26488,E23010028373,2023-01-20 19:54:29,6,9100,,OTAY MESA,RD,,,,MPSSTP,K,713,2,9100,"9100 OTAY MESA RD San Diego, California"
26489,E23010028374,2023-01-20 19:54:49,6,2700,,SAN DIEGO,AVE,,,,1140OD,K,625,0,2700,"2700 SAN DIEGO AVE San Diego, California"
26490,E23010028375,2023-01-20 19:54:55,6,1000,,CAMINO DE LA REINA,,,,,MPSSTP,O,315,2,1000,"1000 CAMINO DE LA REINA San Diego, California"
26491,E23010028376,2023-01-20 19:57:35,6,1100,,GARNET,AVE,,,,417,K,122,0,1100,"1100 GARNET AVE San Diego, California"
26492,E23010028377,2023-01-20 19:58:00,6,5900,,SCHUYLER,ST,,,,DC-S,R,438,2,5900,"5900 SCHUYLER ST San Diego, California"
26493,E23010028378,2023-01-20 20:00:50,6,500,,21ST,ST,,,,459,K,514,1,500,"500 21ST ST San Diego, California"
26494,E23010028379,2023-01-20 20:03:18,6,0,NB,15,,,TED WILLIAMS,,T,O,233,2,,"NB 15 San Diego, California"
26495,E23010028380,2023-01-20 20:05:32,6,9800,,VIA DE LA AMISTAD,,,,,1149,K,713,2,9800,"9800 VIA DE LA AMISTAD San Diego, California"
26496,E23010028381,2023-01-20 20:05:34,6,0,,MISSION BAY,DR,,BLUFFSIDE,,AU23103,W,122,2,,"MISSION BAY DR San Diego, California"
26497,E23010028382,2023-01-20 20:07:18,6,3000,,UNIVERSITY,AVE,,,,415N,K,813,3,3000,"3000 UNIVERSITY AVE San Diego, California"
26498,E23010028383,2023-01-20 20:08:18,6,400,,C,ST,,,,415,K,524,2,400,"400 C ST San Diego, California"
26499,E23010028384,2023-01-20 20:09:01,6,1000,,CARDIFF,ST,,,,415,CAN,434,2,1000,"1000 CARDIFF ST San Diego, California"
26500,E23010028385,2023-01-20 20:10:07,6,12300,,CARMEL MOUNTAIN,RD,,,,415V,K,232,1,12300,"12300 CARMEL MOUNTAIN RD San Diego, California"
26501,E23010028386,2023-01-20 20:12:17,6,1200,,01ST,AVE,,,,SELENF,K,524,3,1200,"1200 01ST AVE San Diego, California"
26502,E23010028387,2023-01-20 20:12:54,6,9400,,FRIARS,RD,,,,1149,O,316,2,9400,"9400 FRIARS RD San Diego, California"
26503,E23010028388,2023-01-20 20:13:54,6,2200,,PALM (SB),AVE,,,,415,K,724,2,2200,"2200 PALM (SB) AVE San Diego, California"
26504,E23010028389,2023-01-20 20:14:03,6,5900,,KENYATTA,CT,,,,RJ,CAN,452,2,5900,"5900 KENYATTA CT San Diego, California"
26505,E23010028390,2023-01-20 20:14:59,6,6900,,FRIARS,RD,,,,422,CAN,623,2,6900,"6900 FRIARS RD San Diego, California"
26506,E23010028391,2023-01-20 20:17:05,6,3700,,FAIRMOUNT,AVE,,,,459A,W,833,3,3700,"3700 FAIRMOUNT AVE San Diego, California"
26507,E23010028392,2023-01-20 20:17:13,6,0,,NEW CHATEL,DR,,HANSEL,,AU23152,W,722,2,,"NEW CHATEL DR San Diego, California"
26508,E23010028393,2023-01-20 20:17:36,6,0,S,35TH,ST,,NATIONAL,,11-7,K,442,0,,"S 35TH ST San Diego, California"
26509,E23010028394,2023-01-20 20:19:23,6,4200,,MARKET,ST,,,,SIG,W,444,2,4200,"4200 MARKET ST San Diego, California"
26510,E23010028395,2023-01-20 20:24:18,6,0,,SPECTRUM CENTER,BLV,,SUNROAD CENTRUM LN,,586,K,313,4,,"SPECTRUM CENTER BLV San Diego, California"
26511,E23010028396,2023-01-20 20:24:35,6,3200,,SWEETWATER SPRINGS,BLV,,,,C11,A,-1,1,3200,"3200 SWEETWATER SPRINGS BLV San Diego, California"
26512,E23010028397,2023-01-20 20:25:01,6,4100,,THORN,ST,,,,415,K,834,2,4100,"4100 THORN ST San Diego, California"
26513,E23010028398,2023-01-20 20:25:41,6,6600,,BROOKLYN,AVE,,,,415,K,433,2,6600,"6600 BROOKLYN AVE San Diego, California"
26514,E23010028399,2023-01-20 20:26:14,6,1100,,MARKET,ST,,,,FD,K,521,2,1100,"1100 MARKET ST San Diego, California"
26515,E23010028400,2023-01-20 20:29:11,6,10700,,DABNEY,DR,,,,20002R,R,242,3,10700,"10700 DABNEY DR San Diego, California"
26516,E23010028401,2023-01-20 20:29:19,6,5000,,BARSTOW,ST,,,,242,K,114,1,5000,"5000 BARSTOW ST San Diego, California"
26517,E23010028402,2023-01-20 20:30:31,6,1900,,CAMINO DE LA REINA,,,,,MPSSTP,O,315,2,1900,"1900 CAMINO DE LA REINA San Diego, California"
26518,E23010028403,2023-01-20 20:30:35,6,3600,,RUFFIN,RD,,,,911,U,313,1,3600,"3600 RUFFIN RD San Diego, California"
26519,E23010028404,2023-01-20 20:31:09,6,5800,,MISSION GORGE,RD,,,,1151,O,321,2,5800,"5800 MISSION GORGE RD San Diego, California"
26520,E23010028405,2023-01-20 20:31:58,6,0,,INTERSTATE 15 SB,,,STATE ROUTE 163 NB,,T,O,241,2,,"INTERSTATE 15 SB San Diego, California"
26521,E23010028406,2023-01-20 20:31:58,6,800,,ETA,ST,,,,242R,K,-1,3,800,"800 ETA ST San Diego, California"
26522,E23010028407,2023-01-20 20:32:10,6,4000,,BEYER,BLV,,,,CW,K,712,1,4000,"4000 BEYER BLV San Diego, California"
26523,E23010028408,2023-01-20 20:32:19,6,4400,,INGRAHAM,ST,,,,10852,R,122,1,4400,"4400 INGRAHAM ST San Diego, California"
26524,E23010028409,2023-01-20 20:32:57,6,0,,PEARL,ST,,FAY,,AU23103,W,124,2,,"PEARL ST San Diego, California"
26525,E23010028410,2023-01-20 20:33:26,6,4700,,MOUNT ASHMUN,DR,,,,AU1,W,112,1,4700,"4700 MOUNT ASHMUN DR San Diego, California"
26526,E23010028411,2023-01-20 20:33:57,6,1200,,IMPERIAL,AVE,,,,5150,K,541,2,1200,"1200 IMPERIAL AVE San Diego, California"
26527,E23010028412,2023-01-20 20:34:50,6,4500,,TWAIN,AVE,,,,CW,K,321,1,4500,"4500 TWAIN AVE San Diego, California"
26528,E23010028413,2023-01-20 20:35:09,6,0,,INTERSTATE 5 NB ON RAMP,,,,,MPSSTP,K,-1,2,,"INTERSTATE 5 NB ON RAMP San Diego, California"
26529,E23010028414,2023-01-20 20:35:33,6,1600,,NATIONAL,AVE,,,,415,W,511,2,1600,"1600 NATIONAL AVE San Diego, California"
26530,E23010028415,2023-01-20 20:35:53,6,2300,,CALLE DE LA GARZA,,,,,459A,K,124,2,2300,"2300 CALLE DE LA GARZA San Diego, California"
26531,E23010028416,2023-01-20 20:36:34,6,2400,,SAN DIEGO,AVE,,,,23152,O,625,2,2400,"2400 SAN DIEGO AVE San Diego, California"
26532,E23010028417,2023-01-20 20:36:42,6,0,,ROSECRANS,ST,,JAMES,,T,K,612,2,,"ROSECRANS ST San Diego, California"
26533,E23010028418,2023-01-20 20:38:12,6,0,,REDWOOD,ST,,FAIRMOUNT,,415,K,836,2,,"REDWOOD ST San Diego, California"
26534,E23010028419,2023-01-20 20:38:22,6,9400,,RUFFIN,CT,,,,RJ,W,313,2,9400,"9400 RUFFIN CT San Diego, California"
26535,E23010028420,2023-01-20 20:38:35,6,3300,,05TH,AVE,,,,459A,CAN,529,3,3300,"3300 05TH AVE San Diego, California"
26536,E23010028421,2023-01-20 20:39:00,6,6200,,PLATEAU,DR,,,,HZRD,K,438,1,6200,"6200 PLATEAU DR San Diego, California"
26537,E23010028422,2023-01-20 20:40:54,6,0,,KEARNY VILLA,RD,,LIGHTWAVE,,HZRD,K,313,1,,"KEARNY VILLA RD San Diego, California"
26538,E23010028424,2023-01-20 20:41:17,6,14700,,VIA BETTONA,,,,,11-7,K,937,1,14700,"14700 VIA BETTONA San Diego, California"
26539,E23010028425,2023-01-20 20:44:12,6,6100,,SKYLINE,DR,,,,459A,K,452,3,6100,"6100 SKYLINE DR San Diego, California"
26540,E23010028426,2023-01-20 20:44:23,6,0,,EL CAJON,BLV,,ROLANDO,,415,K,821,2,,"EL CAJON BLV San Diego, California"
26541,E23010028427,2023-01-20 20:45:01,6,3100,,31ST,ST,,,,415N,K,813,3,3100,"3100 31ST ST San Diego, California"
26542,E23010028428,2023-01-20 20:45:23,6,9700,,MESA SPRINGS,WAY,,,,INFO,W,242,2,9700,"9700 MESA SPRINGS WAY San Diego, California"
26543,E23010028429,2023-01-20 20:47:05,6,6800,,CALLE DE LINEA,,,,,459A,CAN,713,3,6800,"6800 CALLE DE LINEA San Diego, California"
26544,E23010028430,2023-01-20 20:47:55,6,2300,,ROSECRANS,ST,,,,FD,K,612,2,2300,"2300 ROSECRANS ST San Diego, California"
26545,E23010028431,2023-01-20 20:48:13,6,9700,,VIA DE LA AMISTAD,,,,,10851RR,R,713,2,9700,"9700 VIA DE LA AMISTAD San Diego, California"
26546,E23010028432,2023-01-20 20:49:53,6,6100,,MISSION GORGE,RD,,,,T,O,321,2,6100,"6100 MISSION GORGE RD San Diego, California"
26547,E23010028433,2023-01-20 20:49:57,6,17400,,MONTERO,RD,,,,911,CAN,234,1,17400,"17400 MONTERO RD San Diego, California"
26548,E23010028434,2023-01-20 20:50:19,6,1900,,PRESIDENTS,WAY,,,,MTG,K,531,4,1900,"1900 PRESIDENTS WAY San Diego, California"
26549,E23010028435,2023-01-20 20:50:34,6,5700,,BEAUMONT,AVE,,,,1153,K,124,2,5700,"5700 BEAUMONT AVE San Diego, California"
26550,E23010028436,2023-01-20 20:51:51,6,5200,,MISSION CENTER,RD,,,,MPSSTP,O,315,2,5200,"5200 MISSION CENTER RD San Diego, California"
26551,E23010028437,2023-01-20 20:53:11,6,2800,,TORREY PINES SCENIC,DR,,,,1186,O,126,3,2800,"2800 TORREY PINES SCENIC DR San Diego, California"
26552,E23010028438,2023-01-20 20:53:18,6,0,,06TH,AVE,,E,,415,K,523,2,,"06TH AVE San Diego, California"
26553,E23010028439,2023-01-20 20:53:20,6,0,,06TH,AVE,,ISLAND,,5150,DUP,523,2,,"06TH AVE San Diego, California"
26554,E23010028440,2023-01-20 20:55:09,6,9200,,CUSTOMHOUSE,PLZ,,,,459A,K,713,0,9200,"9200 CUSTOMHOUSE PLZ San Diego, California"
26555,E23010028441,2023-01-20 20:59:21,6,400,,EUCLID,AVE,,,,911P,CAN,446,2,400,"400 EUCLID AVE San Diego, California"
26556,E23010028442,2023-01-20 21:01:40,6,5300,,UNIVERSITY,AVE,,,,HZRD,K,826,1,5300,"5300 UNIVERSITY AVE San Diego, California"
26557,E23010028443,2023-01-20 21:02:31,6,400,,EUCLID,AVE,,,,1130,K,446,1,400,"400 EUCLID AVE San Diego, California"
26558,E23010028444,2023-01-20 21:05:06,6,4600,,NORTH,AVE,,,,586,K,624,2,4600,"4600 NORTH AVE San Diego, California"
26559,E23010028445,2023-01-20 21:05:55,6,2200,,RIVER RUN,DR,,,,5150,K,315,2,2200,"2200 RIVER RUN DR San Diego, California"
26560,E23010028446,2023-01-20 21:06:14,6,1900,,CAMINITO EL CANARIO,,,,,459A,K,124,2,1900,"1900 CAMINITO EL CANARIO San Diego, California"
26561,E23010028447,2023-01-20 21:06:44,6,6300,,AVENIDA DE LAS VISTAS,,,,,415,K,725,2,6300,"6300 AVENIDA DE LAS VISTAS San Diego, California"
26562,E23010028449,2023-01-20 21:07:31,6,8500,,VILLA LA JOLLA,DR,,,,AU2,W,124,2,8500,"8500 VILLA LA JOLLA DR San Diego, California"
26563,E23010028450,2023-01-20 21:08:00,6,6100,,MISSION GORGE,RD,,,,MPSSTP,O,321,2,6100,"6100 MISSION GORGE RD San Diego, California"
26564,E23010028451,2023-01-20 21:08:23,6,0,,SAN DIEGUITO,RD,,CAMINO DEL SUR,,T,O,937,2,,"SAN DIEGUITO RD San Diego, California"
26565,E23010028453,2023-01-20 21:14:27,6,400,,36TH,ST,,,,AU2,W,444,2,400,"400 36TH ST San Diego, California"
26566,E23010028454,2023-01-20 21:15:48,6,1400,,MYRTLE,AVE,,,,AU2,W,627,2,1400,"1400 MYRTLE AVE San Diego, California"
26567,E23010028455,2023-01-20 21:17:26,6,0,S,35TH,ST,,NATIONAL,,415V,K,442,1,,"S 35TH ST San Diego, California"
26568,E23010028456,2023-01-20 21:18:47,6,5100,,WARING,RD,,,,CC,CAN,322,3,5100,"5100 WARING RD San Diego, California"
26569,E23010028457,2023-01-20 21:19:14,6,6900,,EASTMAN,ST,,,,CC,W,621,3,6900,"6900 EASTMAN ST San Diego, California"
26570,E23010028458,2023-01-20 21:19:52,6,3000,,IRIS,AVE,,,,586,K,723,4,3000,"3000 IRIS AVE San Diego, California"
26571,E23010028460,2023-01-20 21:20:15,6,5600,,DOROTHY,WAY,,,,PARTY,O,326,3,5600,"5600 DOROTHY WAY San Diego, California"
26572,E23010028461,2023-01-20 21:20:44,6,6800,,MISSION GORGE,RD,,,,5150,K,322,2,6800,"6800 MISSION GORGE RD San Diego, California"
26573,E23010028462,2023-01-20 21:24:12,6,7000,,ECKSTROM,AVE,,,,242,K,111,1,7000,"7000 ECKSTROM AVE San Diego, California"
26574,E23010028463,2023-01-20 21:25:15,6,400,W,NUTMEG,ST,,,,1131A,K,529,1,400,"400 W NUTMEG ST San Diego, California"
26575,E23010028464,2023-01-20 21:26:36,6,7000,,ECKSTROM,AVE,,,,242,DUP,111,1,7000,"7000 ECKSTROM AVE San Diego, California"
26576,E23010028465,2023-01-20 21:27:36,6,1300,,MARKET,ST,,,,415N,W,521,3,1300,"1300 MARKET ST San Diego, California"
26577,E23010028466,2023-01-20 21:27:40,6,16600,,NIGHTHAWK,LN,,,,23103,K,937,2,16600,"16600 NIGHTHAWK LN San Diego, California"
26578,E23010028467,2023-01-20 21:29:17,6,2100,,PASEO DE ORO,,,,,MTG,K,531,4,2100,"2100 PASEO DE ORO San Diego, California"
26579,E23010028468,2023-01-20 21:29:21,6,16500,,WEST BERNARDO,DR,,,,911,W,234,1,16500,"16500 WEST BERNARDO DR San Diego, California"
26580,E23010028469,2023-01-20 21:29:36,6,9200,,AERO,DR,,,,MTG,K,311,4,9200,"9200 AERO DR San Diego, California"
26581,E23010028470,2023-01-20 21:30:03,6,2600,,DEL MAR HEIGHTS,RD,,,,488,K,933,2,2600,"2600 DEL MAR HEIGHTS RD San Diego, California"
26582,E23010028471,2023-01-20 21:33:03,6,4500,,VANDEVER,AVE,,,,MPSSTP,O,321,2,4500,"4500 VANDEVER AVE San Diego, California"
26583,E23010028475,2023-01-20 21:38:15,6,5400,,YERBA ANITA,DR,,,,459A,K,326,2,5400,"5400 YERBA ANITA DR San Diego, California"
26584,E23010028476,2023-01-20 21:38:16,6,100,,PARK,BLV,,,,415,W,541,2,100,"100 PARK BLV San Diego, California"
26585,E23010028477,2023-01-20 21:40:40,6,2900,,WASP,WAY,,,,11-6,K,611,1,2900,"2900 WASP WAY San Diego, California"
26586,E23010028478,2023-01-20 21:40:43,6,0,,MISSION CENTER,RD,,CAMINO DEL RIO NORTH,,T,A,315,2,,"MISSION CENTER RD San Diego, California"
26587,E23010028479,2023-01-20 21:41:23,6,1400,,BROADWAY,,,,,MTG,K,521,4,1400,"1400 BROADWAY San Diego, California"
26588,E23010028480,2023-01-20 21:41:35,6,1400,,HORNBLEND,ST,,,,PARTY,K,122,3,1400,"1400 HORNBLEND ST San Diego, California"
26589,E23010028481,2023-01-20 21:41:49,6,5000,,WIGHTMAN,ST,,,,5150,K,827,2,5000,"5000 WIGHTMAN ST San Diego, California"
26590,E23010028482,2023-01-20 21:41:55,6,3100,,HARBOR,DR,,,,AU-MP,K,511,1,3100,"3100 HARBOR DR San Diego, California"
26591,E23010028483,2023-01-20 21:43:29,6,700,,REED,AVE,,,,PARTY,K,122,3,700,"700 REED AVE San Diego, California"
26592,E23010028484,2023-01-20 21:44:33,6,3800,,33RD,ST,,,,CW,U,813,1,3800,"3800 33RD ST San Diego, California"
26593,E23010028485,2023-01-20 21:46:01,6,1000,,GARNET,AVE,,,,FD,K,122,2,1000,"1000 GARNET AVE San Diego, California"
26594,E23010028486,2023-01-20 21:46:20,6,3500,,POLK,AVE,,,,NARC,K,838,2,3500,"3500 POLK AVE San Diego, California"
26595,E23010028487,2023-01-20 21:46:52,6,2500,,UNIVERSITY,AVE,,,,1153,K,813,2,2500,"2500 UNIVERSITY AVE San Diego, California"
26596,E23010028488,2023-01-20 21:47:49,6,14300,,PENASQUITOS,DR,,,,FD,K,233,2,14300,"14300 PENASQUITOS DR San Diego, California"
26597,E23010028489,2023-01-20 21:48:04,6,9300,,MIRA MESA,BLV,,,,T,O,242,2,9300,"9300 MIRA MESA BLV San Diego, California"
26598,E23010028490,2023-01-20 21:48:07,6,0,,05TH,AVE,,BROADWAY,,451,K,523,1,,"05TH AVE San Diego, California"
26599,E23010028491,2023-01-20 21:51:08,6,4400,,TAYLOR,ST,,,,HZRD,K,623,1,4400,"4400 TAYLOR ST San Diego, California"
26600,E23010028492,2023-01-20 21:51:19,6,0,,EL CAJON,BLV,,EUCLID,,487R,K,831,9,,"EL CAJON BLV San Diego, California"
26601,E23010028494,2023-01-20 21:53:56,6,0,,05TH,AVE,,E,,415,K,523,2,,"05TH AVE San Diego, California"
26602,E23010028496,2023-01-20 21:56:39,6,1000,,UNIVERSITY,AVE,,,,20002,K,627,1,1000,"1000 UNIVERSITY AVE San Diego, California"
26603,E23010028497,2023-01-20 21:56:56,6,0,,DICKENS,ST,,SCOTT,,415,K,616,2,,"DICKENS ST San Diego, California"
26604,E23010028498,2023-01-20 21:57:15,6,0,,CLAIREMONT MESA,BLV,,CONVOY,,HZRD,K,313,1,,"CLAIREMONT MESA BLV San Diego, California"
26605,E23010028499,2023-01-20 21:58:41,6,200,,05TH,AVE,,,,FU,K,521,2,200,"200 05TH AVE San Diego, California"
26606,E23010028500,2023-01-20 21:59:10,6,0,,INTERSTATE 15 NB,,,BERNARDO CENTER,,23110,U,234,1,,"INTERSTATE 15 NB San Diego, California"
26607,E23010028501,2023-01-20 22:01:15,6,0,,LA JOLLA VILLAGE,DR,,TOWNE CENTRE,,1183,R,115,0,,"LA JOLLA VILLAGE DR San Diego, California"
26608,E23010028502,2023-01-20 22:01:15,6,5300,,NAPA,ST,,,,HZRD,K,622,1,5300,"5300 NAPA ST San Diego, California"
26609,E23010028503,2023-01-20 22:01:48,6,17200,,CAMINO DEL SUR,,,,,1188,K,937,2,17200,"17200 CAMINO DEL SUR San Diego, California"
26610,E23010028504,2023-01-20 22:03:05,6,1900,,GRAND,AVE,,,,459A,K,122,3,1900,"1900 GRAND AVE San Diego, California"
26611,E23010028505,2023-01-20 22:03:10,6,0,,VILLA LA JOLLA,DR,,LA JOLLA VILLAGE,,HZRD,K,126,1,,"VILLA LA JOLLA DR San Diego, California"
26612,E23010028506,2023-01-20 22:05:03,6,2000,,MARKET,ST,,,,911,DUP,514,1,2000,"2000 MARKET ST San Diego, California"
26613,E23010028507,2023-01-20 22:05:31,6,10800,,TIERRASANTA,BLV,,,,CW,K,312,1,10800,"10800 TIERRASANTA BLV San Diego, California"
26614,E23010028508,2023-01-20 22:06:29,6,0,,21ST,ST,,MARKET,,1131,A,514,1,,"21ST ST San Diego, California"
26615,E23010028510,2023-01-20 22:08:01,6,4200,,EUCLID,AVE,,,,487R,R,831,3,4200,"4200 EUCLID AVE San Diego, California"
26616,E23010028511,2023-01-20 22:09:30,6,0,,INTERSTATE 8 EB,,,MORENA,,HZRD,K,625,1,,"INTERSTATE 8 EB San Diego, California"
26617,E23010028512,2023-01-20 22:09:42,6,6000,,CARMEL VALLEY,RD,,,,HZRD,W,934,1,6000,"6000 CARMEL VALLEY RD San Diego, California"
26618,E23010028513,2023-01-20 22:10:01,6,10700,,BERNABE,DR,,,,CW,K,233,1,10700,"10700 BERNABE DR San Diego, California"
26619,E23010028514,2023-01-20 22:10:10,6,0,,CASS,ST,,WILBUR,,415,K,122,2,,"CASS ST San Diego, California"
26620,E23010028515,2023-01-20 22:11:29,6,8200,,MIRA MESA,BLV,,,,459A,U,242,3,8200,"8200 MIRA MESA BLV San Diego, California"
26621,E23010028516,2023-01-20 22:12:20,6,0,,LA JOLLA VILLAGE,DR,,TOWNE CENTRE,,CW,K,115,1,,"LA JOLLA VILLAGE DR San Diego, California"
26622,E23010028517,2023-01-20 22:12:43,6,0,,MONTEZUMA,RD,,EAST FALLS VIEW,,415N,K,327,3,,"MONTEZUMA RD San Diego, California"
26623,E23010028518,2023-01-20 22:14:27,6,5000,,FEDERAL,BLV,,,,415,K,447,2,5000,"5000 FEDERAL BLV San Diego, California"
26624,E23010028519,2023-01-20 22:15:00,6,700,,04TH,AVE,,,,FU,K,525,2,700,"700 04TH AVE San Diego, California"
26625,E23010028520,2023-01-20 22:16:05,6,0,NB,15,,,WEST BERNARDO,,1150,O,234,2,,"NB 15 San Diego, California"
26626,E23010028521,2023-01-20 22:16:19,6,1600,,STATE,ST,,,,415N,W,528,3,1600,"1600 STATE ST San Diego, California"
26627,E23010028522,2023-01-20 22:16:44,6,300,,CAMINO DEL MAR,,,,,T,K,-1,2,300,"300 CAMINO DEL MAR San Diego, California"
26628,E23010028523,2023-01-20 22:17:09,6,0,NB,15,,,FRIARS,,1185,O,315,3,,"NB 15 San Diego, California"
26629,E23010028524,2023-01-20 22:17:43,6,15600,,BERNARDO CENTER,DR,,,,1140OD,K,234,0,15600,"15600 BERNARDO CENTER DR San Diego, California"
26630,E23010028525,2023-01-20 22:19:10,6,2800,,POLK,AVE,,,,586H,K,813,2,2800,"2800 POLK AVE San Diego, California"
26631,E23010028526,2023-01-20 22:19:24,6,3900,,NEWTON,AVE,,,,RJ,R,442,2,3900,"3900 NEWTON AVE San Diego, California"
26632,E23010028527,2023-01-20 22:21:02,6,4300,,LA JOLLA VILLAGE,DR,,,,459A,K,115,3,4300,"4300 LA JOLLA VILLAGE DR San Diego, California"
26633,E23010028528,2023-01-20 22:22:28,6,5100,,UNIVERSITY,AVE,,,,911,K,827,1,5100,"5100 UNIVERSITY AVE San Diego, California"
26634,E23010028529,2023-01-20 22:23:31,6,0,SB,5,,,PALM (SB),,1185,K,721,3,,"SB 5 San Diego, California"
26635,E23010028532,2023-01-20 22:27:40,6,0,,LA JOLLA VILLAGE,DR,,REGENTS,,415V,CAN,115,1,,"LA JOLLA VILLAGE DR San Diego, California"
26636,E23010028533,2023-01-20 22:27:49,6,0,,14TH,ST,,,,1171,K,521,1,,"14TH ST San Diego, California"
26637,E23010028534,2023-01-20 22:29:08,6,6500,,EL CAJON,BLV,,,,459A,K,821,3,6500,"6500 EL CAJON BLV San Diego, California"
